# Serie EXTRAPOLATA - Opel Astra H GTC 1.6i 16V (Z16XEP) pe ciclul R_DN3 — mixt (Constanța–Murfatlar–retur)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
788,50.0,0.2176,10858.2,0.8783,0.7709,2.7843,1820.5
789,49.81,-0.1321,10872.0,0.4855,0.7715,1.539,1822.0
790,49.05,0.0259,10885.7,0.653,0.7724,2.0701,1824.1
791,50.0,0.1321,10899.6,0.7827,0.7734,2.4811,1826.6
792,50.0,0.0,10913.4,0.6348,0.7743,2.0124,1828.6
793,50.0,0.0,10927.3,0.6348,0.7751,2.0124,1830.6
794,50.0,0.0,10941.2,0.6348,0.776,2.0124,1832.6
795,50.0,0.0,10955.1,0.6348,0.7768,2.0124,1834.6
796,50.0,0.0,10969.0,0.6348,0.7777,2.0124,1836.6
797,50.0,0.0,10982.9,0.6348,0.7785,2.0124,1838.7
798,50.0,-0.0085,10996.8,0.6253,0.7794,1.9821,1840.6
799,49.94,-0.1268,11010.6,0.4924,0.78,1.5608,1842.2
800,49.09,0.0459,11024.3,0.6754,0.781,2.1411,1844.3
801,50.27,0.302,11038.2,0.9776,0.7823,3.0989,1847.4
802,51.26,0.1597,11052.5,0.8319,0.7834,2.6372,1850.1
803,51.42,-0.097,11066.8,0.5388,0.7841,1.7079,1851.8
804,50.56,0.0807,11080.8,0.7323,0.7851,2.3213,1854.1
805,52.0,0.1996,11095.3,0.8893,0.7863,2.819,1856.9
806,52.0,-0.046,11109.7,0.6033,0.7871,1.9124,1858.8
807,51.67,-0.2653,11124.1,0.1609,0.7873,0.5102,1859.3
808,50.09,-0.2317,11138.0,0.1599,0.7875,0.5068,1859.8
809,50.0,0.0168,11151.9,0.6536,0.7884,2.0721,1861.9
810,50.21,0.1333,11165.8,0.7869,0.7895,2.4945,1864.4
811,50.96,0.2485,11180.0,0.9288,0.7907,2.9442,1867.4
812,52.0,0.1037,11194.4,0.7776,0.7917,2.4651,1869.8
813,51.71,-0.1277,11208.8,0.5058,0.7924,1.6033,1871.4
814,51.08,0.011,11223.0,0.6592,0.7933,2.0896,1873.5
815,51.79,-0.1318,11237.3,0.5017,0.794,1.5903,1875.1
816,50.13,-0.1091,11251.3,0.5138,0.7947,1.6289,1876.7
817,51.0,0.16,11265.4,0.8285,0.7958,2.6262,1879.4
818,51.28,0.1389,11279.7,0.8083,0.7969,2.5625,1881.9
819,52.0,0.0541,11294.1,0.7199,0.7978,2.282,1884.2
820,51.67,-0.1389,11308.5,0.4926,0.7985,1.5614,1885.8
821,51.0,-0.0935,11322.6,0.539,0.7992,1.7086,1887.5
822,51.0,0.0281,11336.8,0.6778,0.8001,2.1487,1889.6
823,51.2,0.1389,11351.0,0.8072,0.8012,2.5588,1892.2
824,52.0,0.1108,11365.5,0.7859,0.8023,2.4912,1894.7
825,52.0,0.0,11379.9,0.6569,0.8031,2.0823,1896.8
826,52.0,0.0,11394.4,0.6569,0.804,2.0823,1898.8
827,52.0,0.0281,11408.8,0.6896,0.805,2.186,1901.0
828,52.2,0.1366,11423.3,0.8188,0.8061,2.5955,1903.6
829,52.98,0.0573,11438.0,0.7364,0.807,2.3344,1906.0
830,52.62,0.1391,11452.6,0.8277,0.8082,2.6238,1908.6
831,53.98,0.3731,11467.6,1.1317,0.8097,3.5876,1912.2
832,55.3,0.2799,11483.0,1.0439,0.8111,3.3092,1915.5
833,56.0,0.211,11498.6,0.9708,0.8124,3.0776,1918.6
834,56.82,0.3072,11514.3,1.1077,0.8139,3.5115,1922.1
835,58.21,0.298,11530.5,1.1234,0.8154,3.5611,1925.6
836,58.97,0.2944,11546.9,1.1335,0.8169,3.5931,1929.2
837,60.33,0.3307,11563.7,1.2096,0.8185,3.8344,1933.1
838,61.35,0.189,11580.7,1.0363,0.8199,3.2851,1936.3
839,61.69,-0.0178,11597.8,0.7568,0.8209,2.399,1938.7
840,61.22,0.3205,11614.8,1.2142,0.8226,3.8489,1942.6
841,64.0,0.4106,11632.6,1.371,0.8244,4.3462,1946.9
842,64.18,0.2485,11650.4,1.1542,0.8259,3.6589,1950.6
843,65.79,0.3924,11668.7,1.3655,0.8278,4.3288,1954.9
844,67.0,0.2118,11687.3,1.1242,0.8293,3.5638,1958.5
845,67.31,0.192,11706.0,1.097,0.8308,3.4774,1962.0
846,68.38,0.2714,11725.0,1.234,0.8324,3.9118,1965.9
847,69.27,0.2466,11744.3,1.2112,0.834,3.8394,1969.7
848,70.16,0.2747,11763.7,1.2675,0.8357,4.0179,1973.7
849,71.25,0.4458,11783.5,1.5287,0.8378,4.846,1978.6
850,73.37,0.3824,11803.9,1.4805,0.8398,4.6932,1983.3
851,74.0,0.2229,11824.5,1.2583,0.8415,3.9889,1987.3
852,74.97,0.3733,11845.3,1.5011,0.8435,4.7586,1992.0
853,76.69,0.1859,11866.6,1.2503,0.8452,3.9633,1996.0
854,76.31,0.0301,11887.8,0.9766,0.8465,3.0959,1999.1
855,76.9,0.0459,11909.2,1.0135,0.8478,3.2129,2002.3
856,76.64,0.3096,11930.5,1.4398,0.8498,4.5642,2006.9
857,79.13,0.5534,11952.4,1.8815,0.8523,5.9644,2012.8
858,80.63,0.4147,11974.8,1.6993,0.8546,5.3867,2018.2
859,82.12,0.469,11997.6,1.8257,0.857,5.7876,2024.0
860,84.0,0.3624,12021.0,1.6971,0.8593,5.3797,2029.4
861,84.73,0.038,12044.5,1.1496,0.8608,3.6442,2033.0
862,84.28,0.2026,12067.9,1.435,0.8628,4.5489,2037.6
863,86.19,0.5171,12091.9,2.0176,0.8655,6.3959,2044.0
864,88.0,0.1896,12116.3,1.494,0.8675,4.7359,2048.7
865,87.55,-0.0188,12140.6,1.0957,0.869,3.4734,2052.2
866,87.86,0.2641,12165.0,1.6216,0.8711,5.1405,2057.3
867,89.45,0.1859,12189.9,1.5198,0.8732,4.8179,2062.1
868,89.2,-0.1039,12214.7,0.9582,0.8745,3.0375,2065.2
869,88.7,0.0341,12239.3,1.2233,0.8761,3.8778,2069.0
870,89.45,-0.0867,12264.1,0.997,0.8774,3.1606,2072.2
871,88.08,-0.0623,12288.6,1.0201,0.8788,3.2339,2075.4
872,89.0,0.0872,12313.3,1.3344,0.8806,4.23,2079.7
873,88.71,-0.0926,12338.0,0.9718,0.8819,3.0805,2082.7
874,88.33,0.0405,12362.5,1.2282,0.8836,3.8933,2086.6
875,89.0,0.0691,12387.2,1.2991,0.8853,4.1181,2090.8
876,88.83,-0.1301,12411.9,0.8994,0.8865,2.8512,2093.6
877,88.06,0.128,12436.4,1.3871,0.8884,4.3971,2098.0
878,89.75,0.1301,12461.3,1.4266,0.8903,4.5224,2102.5
879,89.0,-0.1663,12486.0,0.8302,0.8914,2.6318,2105.2
880,88.55,-0.1389,12510.6,0.8772,0.8926,2.7807,2107.9
881,88.0,-0.1009,12535.1,0.9426,0.8938,2.988,2110.9
882,87.83,-0.0936,12559.5,0.954,0.8951,3.0243,2114.0
883,87.33,0.009,12583.7,1.1455,0.8967,3.6313,2117.6
884,87.89,-0.0391,12608.1,1.0623,0.8981,3.3676,2121.0
885,87.04,0.1538,12632.3,1.4108,0.9,4.4723,2125.4
886,89.0,0.2343,12657.0,1.5956,0.9021,5.0582,2130.5
887,88.73,-0.1427,12681.7,0.8727,0.9033,2.7664,2133.3
888,87.97,-0.2462,12706.1,0.6561,0.9042,2.0798,2135.3
889,86.96,-0.251,12730.3,0.6321,0.905,2.0038,2137.3
890,86.17,0.2788,12754.2,1.6071,0.9072,5.0945,2142.4
891,88.97,0.0976,12778.9,1.3522,0.909,4.2865,2146.7
892,86.87,-0.3572,12803.1,0.1774,0.9092,0.5623,2147.3
893,86.39,0.0947,12827.1,1.2929,0.911,4.0984,2151.4
894,87.55,0.3549,12851.4,1.7729,0.9133,5.6202,2157.0
895,88.95,-0.0513,12876.1,1.0583,0.9148,3.355,2160.4
896,87.18,-0.0906,12900.3,0.9483,0.916,3.0061,2163.4
897,88.3,0.2485,12924.8,1.6044,0.9182,5.0859,2168.4
898,88.97,-0.0413,12949.5,1.0787,0.9196,3.4195,2171.9
899,88.0,-0.1791,12974.0,0.7886,0.9207,2.4998,2174.4
900,87.68,-0.1,12998.3,0.9388,0.922,2.976,2177.3
901,87.28,-0.0009,13022.6,1.1254,0.9235,3.5676,2180.9
902,87.67,-0.0389,13046.9,1.0585,0.9249,3.3555,2184.3
903,87.0,-0.0273,13071.1,1.0683,0.9263,3.3865,2187.6
904,87.48,0.1389,13095.4,1.3939,0.9282,4.4187,2192.1
905,88.0,0.0972,13119.8,1.3317,0.93,4.2216,2196.3
906,88.18,0.1389,13144.3,1.4087,0.9319,4.4656,2200.8
907,89.0,0.1143,13169.1,1.3826,0.9337,4.3828,2205.1
908,89.0,0.1389,13193.8,1.4262,0.9356,4.5212,2209.7
909,90.0,0.096,13218.8,1.3707,0.9375,4.3452,2214.0
910,89.69,-0.122,13243.7,0.9307,0.9387,2.9504,2217.0
911,89.12,0.0169,13268.5,1.1977,0.9403,3.7967,2220.8
912,89.81,0.0214,13293.4,1.221,0.942,3.8707,2224.6
913,89.28,-0.0508,13318.2,1.0656,0.9434,3.378,2228.0
914,89.45,-0.1772,13343.0,0.8159,0.9445,2.5863,2230.6
915,88.0,-0.1641,13367.5,0.8181,0.9456,2.5933,2233.2
916,88.27,0.1802,13392.0,1.4834,0.9476,4.7024,2237.9
917,89.3,0.3798,13416.8,1.862,0.9501,5.9025,2243.8
918,91.0,0.2,13442.1,1.5805,0.9522,5.0103,2248.8
919,90.74,-0.1389,13467.3,0.9151,0.9534,2.9007,2251.7
920,90.0,-0.1225,13492.3,0.9351,0.9547,2.9643,2254.7
921,89.86,-0.1014,13517.3,0.9749,0.956,3.0905,2257.8
922,89.27,0.1527,13542.1,1.4565,0.958,4.6172,2262.4
923,90.95,0.0729,13567.3,1.3488,0.9598,4.2756,2266.6
924,89.79,-0.2616,13592.3,0.6519,0.9606,2.0667,2268.7
925,89.07,0.0281,13617.0,1.2189,0.9623,3.8639,2272.6
926,90.0,0.0778,13642.0,1.338,0.9641,4.2413,2276.8
927,89.63,-0.2135,13666.9,0.746,0.9651,2.3649,2279.2
928,88.46,0.0512,13691.5,1.252,0.9668,3.9689,2283.1
929,90.0,0.169,13716.5,1.5019,0.9688,4.7612,2287.9
930,89.68,-0.0176,13741.4,1.1399,0.9703,3.6135,2291.5
931,89.87,0.2901,13766.3,1.7162,0.9726,5.4404,2297.0
932,91.76,0.1078,13791.8,1.4295,0.9745,4.5316,2301.5
933,90.65,-0.1894,13817.0,0.8109,0.9756,2.5706,2304.1
934,90.4,0.0487,13842.1,1.2887,0.9773,4.0853,2308.2
935,91.0,0.0832,13867.4,1.3685,0.9792,4.338,2312.5
936,91.0,0.0,13892.7,1.2026,0.9808,3.8123,2316.3
937,91.0,0.0,13918.0,1.2026,0.9824,3.8123,2320.1
938,91.0,0.0,13943.2,1.2026,0.984,3.8123,2323.9
939,91.0,0.003,13968.5,1.2088,0.9856,3.8319,2327.8
940,91.02,0.1348,13993.8,1.4626,0.9876,4.6366,2332.4
941,91.97,0.0141,14019.4,1.252,0.9893,3.9689,2336.4
942,91.12,0.0041,14044.7,1.2135,0.9909,3.8469,2340.2
943,92.0,0.1218,14070.2,1.4602,0.9929,4.6288,2344.8
944,92.0,0.0,14095.8,1.2236,0.9945,3.8789,2348.7
945,92.0,0.0,14121.3,1.2236,0.9962,3.8789,2352.6
946,92.0,-0.0002,14146.9,1.2233,0.9978,3.8779,2356.5
947,92.0,-0.1089,14172.4,0.9993,0.9992,3.1676,2359.6
948,91.22,0.3963,14197.8,1.9429,1.0018,6.1589,2365.8
949,94.85,1.2137,14224.1,3.5906,1.0066,11.3823,2377.2
950,99.95,1.5355,14251.9,4.4627,1.0126,14.1468,2391.3
951,105.91,1.8259,14281.3,5.3926,1.0198,17.0945,2408.4
952,113.1,1.6166,14312.7,5.3582,1.027,16.9854,2425.4
953,117.55,0.9895,14345.4,4.1473,1.0326,13.1469,2438.6
954,120.22,0.4796,14378.8,3.0503,1.0367,9.6694,2448.2
955,121.0,0.1077,14412.4,2.1815,1.0396,6.9155,2455.1
956,121.0,0.0186,14446.0,1.9662,1.0422,6.2329,2461.4
957,121.13,-0.0299,14479.6,1.8528,1.0447,5.8732,2467.2
958,120.78,-0.3545,14513.2,1.0076,1.0461,3.1941,2470.4
959,118.58,-0.2591,14546.1,1.2113,1.0477,3.8398,2474.3
960,118.92,0.336,14579.2,2.6608,1.0513,8.4346,2482.7
961,121.0,0.289,14612.8,2.6193,1.0548,8.3032,2491.0
962,121.0,-0.0005,14646.4,1.9201,1.0574,6.0866,2497.1
963,121.0,-0.2666,14680.0,1.2506,1.059,3.9645,2501.1
964,119.08,-0.2772,14713.1,1.175,1.0606,3.7249,2504.8
965,119.0,-0.0112,14746.1,1.8391,1.0631,5.8299,2510.6
966,119.0,0.0354,14779.2,1.9496,1.0657,6.1803,2516.8
967,119.25,0.1385,14812.3,2.2022,1.0687,6.9811,2523.8
968,120.0,0.0111,14845.6,1.9198,1.0712,6.0857,2529.9
969,119.33,0.0302,14878.8,1.9469,1.0738,6.1717,2536.0
970,120.21,0.2313,14912.2,2.4543,1.0771,7.7802,2543.8
971,121.0,0.1453,14945.8,2.2723,1.0802,7.2031,2551.0
972,121.26,0.0382,14979.5,2.0212,1.0829,6.4073,2557.4
973,121.28,-1.4964,15013.2,0.2048,1.0832,0.6493,2558.1
974,110.49,-2.6487,15043.9,0.1962,1.0834,0.622,2558.7
975,102.2,-2.0471,15072.3,0.1896,1.0837,0.6011,2559.3
976,95.75,-1.1938,15098.8,0.1845,1.0839,0.5847,2559.9
977,93.61,-0.4784,15124.9,0.1828,1.0842,0.5793,2560.5
978,92.3,-0.3382,15150.5,0.1817,1.0844,0.576,2561.0
979,91.17,-0.072,15175.8,1.0592,1.0859,3.3577,2564.4
980,91.78,-0.0794,15201.3,1.0559,1.0873,3.3473,2567.8
981,90.6,-0.2087,15226.5,0.7711,1.0883,2.4445,2570.2
982,90.28,0.0553,15251.6,1.2995,1.0901,4.1194,2574.3
983,91.0,0.0997,15276.8,1.3985,1.0919,4.4331,2578.8
984,91.0,-0.035,15302.1,1.1314,1.0934,3.5866,2582.3
985,90.75,-0.1389,15327.3,0.9152,1.0947,2.9013,2585.2
986,90.0,-0.0507,15352.3,1.0798,1.0961,3.423,2588.7
987,90.38,0.0934,15377.4,1.3741,1.098,4.3559,2593.0
988,90.67,-0.0532,15402.6,1.0878,1.0994,3.4482,2596.5
989,90.0,-0.139,15427.6,0.9018,1.1006,2.8587,2599.3
990,89.67,-0.1894,15452.5,0.7949,1.1017,2.52,2601.8
991,88.64,-0.1962,15477.1,0.765,1.1027,2.425,2604.3
992,88.26,0.0121,15501.7,1.1706,1.1043,3.7107,2608.0
993,88.72,-0.0316,15526.3,1.0932,1.1058,3.4654,2611.4
994,88.03,0.0384,15550.8,1.2178,1.1074,3.8603,2615.3
995,89.0,0.1345,15575.5,1.4184,1.1093,4.4963,2619.8
996,89.0,0.0,15600.2,1.1615,1.1109,3.682,2623.5
997,89.0,-0.0111,15624.9,1.1395,1.1124,3.6121,2627.1
998,88.92,-0.0834,15649.6,0.9939,1.1137,3.1507,2630.2
999,88.4,0.0111,15674.2,1.1713,1.1153,3.7131,2634.0
1000,89.0,0.0114,15698.9,1.1843,1.1169,3.7542,2637.7
1001,88.48,-0.1581,15723.5,0.8378,1.118,2.656,2640.4
1002,87.86,0.1424,15747.9,1.4081,1.1199,4.4638,2644.8
1003,89.51,0.0026,15772.8,1.1771,1.1215,3.7315,2648.6
1004,87.88,-0.3482,15797.2,0.1782,1.1217,0.5648,2649.1
1005,87.0,-0.1223,15821.3,0.8834,1.1229,2.8004,2651.9
1006,87.0,0.0,15845.5,1.1216,1.1244,3.5554,2655.5
1007,87.0,-0.0683,15869.7,0.9886,1.1257,3.1337,2658.6
1008,86.51,-0.2615,15893.7,0.6055,1.1266,1.9196,2660.5
1009,85.12,0.0683,15917.3,1.2151,1.1282,3.8518,2664.4
1010,87.0,0.2881,15941.5,1.643,1.1304,5.2083,2669.6
1011,87.19,0.1327,15965.7,1.3772,1.1322,4.3658,2674.0
1012,87.96,0.0894,15990.2,1.3166,1.134,4.1735,2678.1
1013,87.84,-0.1327,16014.6,0.8771,1.1352,2.7805,2680.9
1014,87.0,-0.1014,16038.7,0.9241,1.1364,2.9293,2683.8
1015,87.11,0.1355,16062.9,1.3802,1.1383,4.3753,2688.2
1016,87.98,0.1895,16087.4,1.4933,1.1403,4.7339,2693.0
1017,88.47,0.1423,16111.9,1.4209,1.1422,4.5042,2697.5
1018,89.0,0.0618,16136.7,1.2846,1.1439,4.0721,2701.5
1019,88.91,-0.1389,16161.4,0.8834,1.1451,2.8002,2704.3
1020,88.0,-0.158,16185.8,0.8302,1.1462,2.6318,2707.0
